Entity,Code,Day,People fully vaccinated (cumulative)
Africa,OWID_AFR,2022/3/21,206170180
Africa,OWID_AFR,2022/3/22,206571740
Africa,OWID_AFR,2022/3/23,206996940
Africa,OWID_AFR,2022/3/24,207415630
Africa,OWID_AFR,2022/3/25,207823410
Africa,OWID_AFR,2022/3/26,208243730
Africa,OWID_AFR,2022/3/27,208632980
Africa,OWID_AFR,2022/3/28,209361760
Africa,OWID_AFR,2022/3/29,210087780
Africa,OWID_AFR,2022/3/30,210979700
Africa,OWID_AFR,2022/3/31,211887420
Africa,OWID_AFR,2022/4/1,212921220
Africa,OWID_AFR,2022/4/2,213921500
Africa,OWID_AFR,2022/4/3,214916800
Africa,OWID_AFR,2022/4/4,215911980
Africa,OWID_AFR,2022/4/5,216902450
Africa,OWID_AFR,2022/4/6,217896320
Africa,OWID_AFR,2022/4/7,218905490
Africa,OWID_AFR,2022/4/8,219639650
Africa,OWID_AFR,2022/4/9,220385810
Africa,OWID_AFR,2022/4/10,220966560
Africa,OWID_AFR,2022/4/11,221276050
Africa,OWID_AFR,2022/4/12,221598800
Africa,OWID_AFR,2022/4/13,221911520
Africa,OWID_AFR,2022/4/14,222227870
Africa,OWID_AFR,2022/4/15,222533630
Africa,OWID_AFR,2022/4/16,222822800
Africa,OWID_AFR,2022/4/17,223112510
Africa,OWID_AFR,2022/4/18,223401740
Africa,OWID_AFR,2022/4/19,223692050
Africa,OWID_AFR,2022/4/20,223994160
Africa,OWID_AFR,2022/4/21,224318510
Africa,OWID_AFR,2022/4/22,224636860
Africa,OWID_AFR,2022/4/23,224952400
Africa,OWID_AFR,2022/4/24,225219940
Africa,OWID_AFR,2022/4/25,225479310
Africa,OWID_AFR,2022/4/26,225763280
Africa,OWID_AFR,2022/4/27,226062030
Africa,OWID_AFR,2022/4/28,226350240
Africa,OWID_AFR,2022/4/29,226656820
Africa,OWID_AFR,2022/4/30,226952260
Africa,OWID_AFR,2022/5/1,227199250
Africa,OWID_AFR,2022/5/2,227549150
Africa,OWID_AFR,2022/5/3,227902540
Africa,OWID_AFR,2022/5/4,228298530
Africa,OWID_AFR,2022/5/5,228706860
Africa,OWID_AFR,2022/5/6,229115380
Africa,OWID_AFR,2022/5/7,229540210
Africa,OWID_AFR,2022/5/8,229940670
Africa,OWID_AFR,2022/5/9,230255440
Africa,OWID_AFR,2022/5/10,230657310
Africa,OWID_AFR,2022/5/11,231030450
Africa,OWID_AFR,2022/5/12,231430450
Africa,OWID_AFR,2022/5/13,231816300
Africa,OWID_AFR,2022/5/14,232250260
Africa,OWID_AFR,2022/5/15,232694540
Africa,OWID_AFR,2022/5/16,233009070
Africa,OWID_AFR,2022/5/17,233322000
Africa,OWID_AFR,2022/5/18,233664080
Africa,OWID_AFR,2022/5/19,233976400
Africa,OWID_AFR,2022/5/20,234279100
Africa,OWID_AFR,2022/5/21,234616060
Africa,OWID_AFR,2022/5/22,234931490
Africa,OWID_AFR,2022/5/23,235153150
Africa,OWID_AFR,2022/5/24,235423550
Africa,OWID_AFR,2022/5/25,235694900
Africa,OWID_AFR,2022/5/26,235968820
Africa,OWID_AFR,2022/5/27,236334370
Africa,OWID_AFR,2022/5/28,236570700
Africa,OWID_AFR,2022/5/29,236798130
Africa,OWID_AFR,2022/5/30,237950350
Africa,OWID_AFR,2022/5/31,238224380
Africa,OWID_AFR,2022/6/1,238610720
Africa,OWID_AFR,2022/6/2,238995220
Africa,OWID_AFR,2022/6/3,239402030
Africa,OWID_AFR,2022/6/4,239684000
Africa,OWID_AFR,2022/6/5,239953980
Africa,OWID_AFR,2022/6/6,240828290
Africa,OWID_AFR,2022/6/7,241714000
Africa,OWID_AFR,2022/6/8,242661800
Africa,OWID_AFR,2022/6/9,243554700
Africa,OWID_AFR,2022/6/10,244447760
Africa,OWID_AFR,2022/6/11,245345300
Africa,OWID_AFR,2022/6/12,246224110
Africa,OWID_AFR,2022/6/13,247099600
Africa,OWID_AFR,2022/6/14,247987340
Africa,OWID_AFR,2022/6/15,248879340
Africa,OWID_AFR,2022/6/16,249767970
Africa,OWID_AFR,2022/6/17,250648260
Africa,OWID_AFR,2022/6/18,251520290
Africa,OWID_AFR,2022/6/19,252383780
Africa,OWID_AFR,2022/6/20,253576430
Africa,OWID_AFR,2022/6/21,254781580
Africa,OWID_AFR,2022/6/22,255989460
Africa,OWID_AFR,2022/6/23,257245260
Africa,OWID_AFR,2022/6/24,258452050
Africa,OWID_AFR,2022/6/25,259654820
Africa,OWID_AFR,2022/6/26,260850610
Africa,OWID_AFR,2022/6/27,261863060
Africa,OWID_AFR,2022/6/28,263953000
Africa,OWID_AFR,2022/6/29,266041400
Africa,OWID_AFR,2022/6/30,267145570
Africa,OWID_AFR,2022/7/1,268192590
Africa,OWID_AFR,2022/7/2,269238720
Africa,OWID_AFR,2022/7/3,270282980
Africa,OWID_AFR,2022/7/4,271230530
Africa,OWID_AFR,2022/7/5,272175650
Africa,OWID_AFR,2022/7/6,273103040
Africa,OWID_AFR,2022/7/7,274030180
Africa,OWID_AFR,2022/7/8,274989730
Africa,OWID_AFR,2022/7/9,275917540
Africa,OWID_AFR,2022/7/10,276838140
Africa,OWID_AFR,2022/7/11,277677900
Africa,OWID_AFR,2022/7/12,278527260
Africa,OWID_AFR,2022/7/13,279376860
Africa,OWID_AFR,2022/7/14,280243680
Africa,OWID_AFR,2022/7/15,281109340
Africa,OWID_AFR,2022/7/16,281974800
Africa,OWID_AFR,2022/7/17,282968960
Africa,OWID_AFR,2022/7/18,283991330
Africa,OWID_AFR,2022/7/19,285015940
Africa,OWID_AFR,2022/7/20,285941500
Africa,OWID_AFR,2022/7/21,286871940
Africa,OWID_AFR,2022/7/22,287804960
Africa,OWID_AFR,2022/7/23,288725860
Africa,OWID_AFR,2022/7/24,289644130
Africa,OWID_AFR,2022/7/25,290525150
Africa,OWID_AFR,2022/7/26,291423460
Africa,OWID_AFR,2022/7/27,292329540
Africa,OWID_AFR,2022/7/28,293189200
Africa,OWID_AFR,2022/7/29,294048030
Africa,OWID_AFR,2022/7/30,294905380
Africa,OWID_AFR,2022/7/31,295759550
Africa,OWID_AFR,2022/8/1,296352300
Africa,OWID_AFR,2022/8/2,296947100
Africa,OWID_AFR,2022/8/3,297544540
Africa,OWID_AFR,2022/8/4,298141220
Africa,OWID_AFR,2022/8/5,298737700
Africa,OWID_AFR,2022/8/6,299332500
Africa,OWID_AFR,2022/8/7,299924540
Africa,OWID_AFR,2022/8/8,300387970
Africa,OWID_AFR,2022/8/9,300851100
Africa,OWID_AFR,2022/8/10,301312500
Africa,OWID_AFR,2022/8/11,301779800
Africa,OWID_AFR,2022/8/12,302246180
Africa,OWID_AFR,2022/8/13,302680770
Africa,OWID_AFR,2022/8/14,303111650
Africa,OWID_AFR,2022/8/15,303495170
Africa,OWID_AFR,2022/8/16,303943000
Africa,OWID_AFR,2022/8/17,304392320
Africa,OWID_AFR,2022/8/18,304840580
Africa,OWID_AFR,2022/8/19,305289100
Africa,OWID_AFR,2022/8/20,305738980
Africa,OWID_AFR,2022/8/21,306183800
Africa,OWID_AFR,2022/8/22,306760640
Africa,OWID_AFR,2022/8/23,307340300
Africa,OWID_AFR,2022/8/24,307919840
Africa,OWID_AFR,2022/8/25,308499600
Africa,OWID_AFR,2022/8/26,309079170
Africa,OWID_AFR,2022/8/27,309657730
Africa,OWID_AFR,2022/8/28,310232220
Africa,OWID_AFR,2022/8/29,310720540
Africa,OWID_AFR,2022/8/30,311226200
Africa,OWID_AFR,2022/8/31,311729380
Africa,OWID_AFR,2022/9/1,312232930
Africa,OWID_AFR,2022/9/2,312736450
Africa,OWID_AFR,2022/9/3,313239100
Africa,OWID_AFR,2022/9/4,313738850
Africa,OWID_AFR,2022/9/5,314152770
Africa,OWID_AFR,2022/9/6,314570300
Africa,OWID_AFR,2022/9/7,314988100
Africa,OWID_AFR,2022/9/8,315406000
Africa,OWID_AFR,2022/9/9,315823550
Africa,OWID_AFR,2022/9/10,316241000
Africa,OWID_AFR,2022/9/11,316654940
Africa,OWID_AFR,2022/9/12,317105950
Africa,OWID_AFR,2022/9/13,317588930
Africa,OWID_AFR,2022/9/14,318074900
Africa,OWID_AFR,2022/9/15,318561060
Africa,OWID_AFR,2022/9/16,319047170
Africa,OWID_AFR,2022/9/17,319531140
Africa,OWID_AFR,2022/9/18,320015100
Africa,OWID_AFR,2022/9/19,320773000
Africa,OWID_AFR,2022/9/20,321540160
Africa,OWID_AFR,2022/9/21,322307520
Africa,OWID_AFR,2022/9/22,323074700
Africa,OWID_AFR,2022/9/23,323844130
Africa,OWID_AFR,2022/9/24,324613440
Africa,OWID_AFR,2022/9/25,325379170
Africa,OWID_AFR,2022/9/26,326250800
Africa,OWID_AFR,2022/9/27,327128100
Africa,OWID_AFR,2022/9/28,328039580
Africa,OWID_AFR,2022/9/29,328981980
Africa,OWID_AFR,2022/9/30,329908060
Africa,OWID_AFR,2022/10/1,330832300
Africa,OWID_AFR,2022/10/2,331756930
Africa,OWID_AFR,2022/10/3,332704420
Africa,OWID_AFR,2022/10/4,333651780
Africa,OWID_AFR,2022/10/5,334600260
Africa,OWID_AFR,2022/10/6,335548770
Africa,OWID_AFR,2022/10/7,336497150
Africa,OWID_AFR,2022/10/8,337445220
Africa,OWID_AFR,2022/10/9,338391300
Africa,OWID_AFR,2022/10/10,339152130
Africa,OWID_AFR,2022/10/11,339915650
Africa,OWID_AFR,2022/10/12,340658180
Africa,OWID_AFR,2022/10/13,341401200
Africa,OWID_AFR,2022/10/14,342144220
Africa,OWID_AFR,2022/10/15,343089760
Africa,OWID_AFR,2022/10/16,344032670
Africa,OWID_AFR,2022/10/17,345060500
Africa,OWID_AFR,2022/10/18,345882400
Africa,OWID_AFR,2022/10/19,346704480
Africa,OWID_AFR,2022/10/20,347527170
Africa,OWID_AFR,2022/10/21,348276030
Africa,OWID_AFR,2022/10/22,349022620
Africa,OWID_AFR,2022/10/23,349769250
Africa,OWID_AFR,2022/10/24,350760400
Africa,OWID_AFR,2022/10/25,351754720
Africa,OWID_AFR,2022/10/26,352744600
Africa,OWID_AFR,2022/10/27,353734080
Africa,OWID_AFR,2022/10/28,354699700
Africa,OWID_AFR,2022/10/29,355664960
Africa,OWID_AFR,2022/10/30,356628000
Africa,OWID_AFR,2022/10/31,357279400
Africa,OWID_AFR,2022/11/1,357930800
Africa,OWID_AFR,2022/11/2,358583870
Africa,OWID_AFR,2022/11/3,359237340
Africa,OWID_AFR,2022/11/4,359882600
Africa,OWID_AFR,2022/11/5,360527500
Africa,OWID_AFR,2022/11/6,361169820
Africa,OWID_AFR,2022/11/7,361711400
Africa,OWID_AFR,2022/11/8,362255800
Africa,OWID_AFR,2022/11/9,362800860
Africa,OWID_AFR,2022/11/10,363346500
Africa,OWID_AFR,2022/11/11,363891900
Africa,OWID_AFR,2022/11/12,364436900
Africa,OWID_AFR,2022/11/13,364979140
Africa,OWID_AFR,2022/11/14,365918600
Africa,OWID_AFR,2022/11/15,366861700
Africa,OWID_AFR,2022/11/16,367815260
Africa,OWID_AFR,2022/11/17,368768800
Africa,OWID_AFR,2022/11/18,369722300
Africa,OWID_AFR,2022/11/19,370675200
Africa,OWID_AFR,2022/11/20,371625540
Africa,OWID_AFR,2022/11/21,372735400
Africa,OWID_AFR,2022/11/22,373847520
Africa,OWID_AFR,2022/11/23,374959600
Africa,OWID_AFR,2022/11/24,376071970
Africa,OWID_AFR,2022/11/25,377184930
Africa,OWID_AFR,2022/11/26,378296930
Africa,OWID_AFR,2022/11/27,379406620
Africa,OWID_AFR,2022/11/28,380224450
Africa,OWID_AFR,2022/11/29,381049380
Africa,OWID_AFR,2022/11/30,381874600
Africa,OWID_AFR,2022/12/1,382699780
Africa,OWID_AFR,2022/12/2,383524220
Africa,OWID_AFR,2022/12/3,384347680
Africa,OWID_AFR,2022/12/4,385169060
Africa,OWID_AFR,2022/12/5,385924350
Africa,OWID_AFR,2022/12/6,386681250
Africa,OWID_AFR,2022/12/7,387438530
Africa,OWID_AFR,2022/12/8,388194880
Africa,OWID_AFR,2022/12/9,388951260
Africa,OWID_AFR,2022/12/10,389707260
Africa,OWID_AFR,2022/12/11,390461860
Africa,OWID_AFR,2022/12/12,390943940
Africa,OWID_AFR,2022/12/13,391411740
Africa,OWID_AFR,2022/12/14,391880320
Africa,OWID_AFR,2022/12/15,392349250
Africa,OWID_AFR,2022/12/16,392817470
Africa,OWID_AFR,2022/12/17,393284600
Africa,OWID_AFR,2022/12/18,395219800
Africa,OWID_AFR,2022/12/19,395602300
Africa,OWID_AFR,2022/12/20,395984770
Africa,OWID_AFR,2022/12/21,396367650
Africa,OWID_AFR,2022/12/22,396750530
Africa,OWID_AFR,2022/12/23,397138560
Africa,OWID_AFR,2022/12/24,397526620
Africa,OWID_AFR,2022/12/25,397914660
Africa,OWID_AFR,2022/12/26,398295680
Africa,OWID_AFR,2022/12/27,398676700
Africa,OWID_AFR,2022/12/28,399057730
Africa,OWID_AFR,2022/12/29,399438750
Africa,OWID_AFR,2022/12/30,399819740
Africa,OWID_AFR,2022/12/31,400200770
Africa,OWID_AFR,2023/1/1,400581800
Africa,OWID_AFR,2023/1/2,400943870
Africa,OWID_AFR,2023/1/3,401291600
Africa,OWID_AFR,2023/1/4,401642080
Africa,OWID_AFR,2023/1/5,401992540
Africa,OWID_AFR,2023/1/6,402343040
Africa,OWID_AFR,2023/1/7,402690880
Africa,OWID_AFR,2023/1/8,403038720
Africa,OWID_AFR,2023/1/9,403346620
Africa,OWID_AFR,2023/1/10,403654500
Africa,OWID_AFR,2023/1/11,403962370
Africa,OWID_AFR,2023/1/12,404270270
Africa,OWID_AFR,2023/1/13,404578140
Africa,OWID_AFR,2023/1/14,404886000
Africa,OWID_AFR,2023/1/15,405193920
Africa,OWID_AFR,2023/1/16,405475870
Africa,OWID_AFR,2023/1/17,405757920
Africa,OWID_AFR,2023/1/18,406039840
Africa,OWID_AFR,2023/1/19,406321800
Africa,OWID_AFR,2023/1/20,406603740
Africa,OWID_AFR,2023/1/21,406885700
Africa,OWID_AFR,2023/1/22,407167600
Africa,OWID_AFR,2023/1/23,407429700
Africa,OWID_AFR,2023/1/24,407691740
Africa,OWID_AFR,2023/1/25,407953800
Africa,OWID_AFR,2023/1/26,408215840
Africa,OWID_AFR,2023/1/27,408477900
Africa,OWID_AFR,2023/1/28,408739970
Africa,OWID_AFR,2023/1/29,409002020
Africa,OWID_AFR,2023/1/30,409378140
Africa,OWID_AFR,2023/1/31,409754300
Africa,OWID_AFR,2023/2/1,410075300
Africa,OWID_AFR,2023/2/2,410396320
Africa,OWID_AFR,2023/2/3,410717300
Africa,OWID_AFR,2023/2/4,411038300
Africa,OWID_AFR,2023/2/5,411358720
Africa,OWID_AFR,2023/2/6,411713470
Africa,OWID_AFR,2023/2/7,412068220
Africa,OWID_AFR,2023/2/8,412423000
Africa,OWID_AFR,2023/2/9,412777760
Africa,OWID_AFR,2023/2/10,413132500
Africa,OWID_AFR,2023/2/11,413487260
Africa,OWID_AFR,2023/2/12,413842020
Africa,OWID_AFR,2023/2/13,414260640
Africa,OWID_AFR,2023/2/14,414679460
Africa,OWID_AFR,2023/2/15,415098050
Africa,OWID_AFR,2023/2/16,415516670
Africa,OWID_AFR,2023/2/17,415935300
Africa,OWID_AFR,2023/2/18,416353900
Africa,OWID_AFR,2023/2/19,416772500
Africa,OWID_AFR,2023/2/20,417170430
Africa,OWID_AFR,2023/2/21,417568320
Africa,OWID_AFR,2023/2/22,417915360
Africa,OWID_AFR,2023/2/23,418262400
Africa,OWID_AFR,2023/2/24,418609440
Africa,OWID_AFR,2023/2/25,418956480
Africa,OWID_AFR,2023/2/26,419303520
Africa,OWID_AFR,2023/2/27,419614820
Africa,OWID_AFR,2023/2/28,419926080
Africa,OWID_AFR,2023/3/1,420237340
Africa,OWID_AFR,2023/3/2,420548580
Africa,OWID_AFR,2023/3/3,420859840
Africa,OWID_AFR,2023/3/4,421171070
Africa,OWID_AFR,2023/3/5,421482340
Africa,OWID_AFR,2023/3/6,421828900
Africa,OWID_AFR,2023/3/7,422175460
Africa,OWID_AFR,2023/3/8,422522020
Africa,OWID_AFR,2023/3/9,422868540
Africa,OWID_AFR,2023/3/10,423215100
Africa,OWID_AFR,2023/3/11,423561660
Africa,OWID_AFR,2023/3/12,423908220
Africa,OWID_AFR,2023/3/13,424244200
Africa,OWID_AFR,2023/3/14,424580130
Africa,OWID_AFR,2023/3/15,424916100
Africa,OWID_AFR,2023/3/16,425257300
Africa,OWID_AFR,2023/3/17,425598530
Africa,OWID_AFR,2023/3/18,425939740
Africa,OWID_AFR,2023/3/19,426280960
Africa,OWID_AFR,2023/3/20,426576960
Africa,OWID_AFR,2023/3/21,426872960
Africa,OWID_AFR,2023/3/22,427168960
Africa,OWID_AFR,2023/3/23,427464960
Africa,OWID_AFR,2023/3/24,427760960
Africa,OWID_AFR,2023/3/25,428057000
Africa,OWID_AFR,2023/3/26,428353000
Africa,OWID_AFR,2023/3/27,428814460
Africa,OWID_AFR,2023/3/28,429275970
Africa,OWID_AFR,2023/3/29,429737440
Africa,OWID_AFR,2023/3/30,430198940
Africa,OWID_AFR,2023/3/31,430660400
Africa,OWID_AFR,2023/4/1,431121920
Africa,OWID_AFR,2023/4/2,431583400
Africa,OWID_AFR,2023/4/3,431812450
Africa,OWID_AFR,2023/4/4,432041500
Africa,OWID_AFR,2023/4/5,432270530
Africa,OWID_AFR,2023/4/6,432499550
Africa,OWID_AFR,2023/4/7,432728580
Africa,OWID_AFR,2023/4/8,432957600
Africa,OWID_AFR,2023/4/9,433186620
Africa,OWID_AFR,2023/4/10,433494460
Africa,OWID_AFR,2023/4/11,433802300
Africa,OWID_AFR,2023/4/12,434110140
Africa,OWID_AFR,2023/4/13,434418000
Africa,OWID_AFR,2023/4/14,434725820
Africa,OWID_AFR,2023/4/15,435033660
Africa,OWID_AFR,2023/4/16,435341540
Africa,OWID_AFR,2023/4/17,435609020
Africa,OWID_AFR,2023/4/18,435876500
Africa,OWID_AFR,2023/4/19,436144000
Africa,OWID_AFR,2023/4/20,436411500
Africa,OWID_AFR,2023/4/21,436678980
Africa,OWID_AFR,2023/4/22,436946460
Africa,OWID_AFR,2023/4/23,437213980
Africa,OWID_AFR,2023/4/24,437435940
Africa,OWID_AFR,2023/4/25,437657900
Africa,OWID_AFR,2023/4/26,437874700
Africa,OWID_AFR,2023/4/27,438091460
Africa,OWID_AFR,2023/4/28,438308220
Africa,OWID_AFR,2023/4/29,438525000
Africa,OWID_AFR,2023/4/30,438741760
Africa,OWID_AFR,2023/5/1,438964860
Africa,OWID_AFR,2023/5/2,439187970
Africa,OWID_AFR,2023/5/3,439411040
Africa,OWID_AFR,2023/5/4,439634140
Africa,OWID_AFR,2023/5/5,439857200
Africa,OWID_AFR,2023/5/6,440080300
Africa,OWID_AFR,2023/5/7,440303360
Africa,OWID_AFR,2023/5/8,440778800
Africa,OWID_AFR,2023/5/9,441254240
Africa,OWID_AFR,2023/5/10,441729730
Africa,OWID_AFR,2023/5/11,442205200
Africa,OWID_AFR,2023/5/12,442680670
Africa,OWID_AFR,2023/5/13,443156160
Africa,OWID_AFR,2023/5/14,443631600
Africa,OWID_AFR,2023/5/15,444103460
Africa,OWID_AFR,2023/5/16,444575330
Africa,OWID_AFR,2023/5/17,445047300
Africa,OWID_AFR,2023/5/18,445519230
Africa,OWID_AFR,2023/5/19,445991200
Africa,OWID_AFR,2023/5/20,446463170
Africa,OWID_AFR,2023/5/21,446935100
Africa,OWID_AFR,2023/5/22,447422700
Africa,OWID_AFR,2023/5/23,447903400
Africa,OWID_AFR,2023/5/24,448384030
Africa,OWID_AFR,2023/5/25,448864640
Africa,OWID_AFR,2023/5/26,449345280
Africa,OWID_AFR,2023/5/27,449825900
Africa,OWID_AFR,2023/5/28,450306530
Africa,OWID_AFR,2023/5/29,450500400
Africa,OWID_AFR,2023/5/30,450694340
Africa,OWID_AFR,2023/5/31,450888220
Africa,OWID_AFR,2023/6/1,451082080
Africa,OWID_AFR,2023/6/2,451275970
Africa,OWID_AFR,2023/6/3,451469860
Africa,OWID_AFR,2023/6/4,451663700
Africa,OWID_AFR,2023/6/5,451826400
Africa,OWID_AFR,2023/6/6,451989100
Africa,OWID_AFR,2023/6/7,452151740
Africa,OWID_AFR,2023/6/8,452314400
Africa,OWID_AFR,2023/6/9,452477100
Africa,OWID_AFR,2023/6/10,452639740
Africa,OWID_AFR,2023/6/11,452802400
Africa,OWID_AFR,2023/6/12,452964300
Africa,OWID_AFR,2023/6/13,453126140
Africa,OWID_AFR,2023/6/14,453288030
Africa,OWID_AFR,2023/6/15,453449900
Africa,OWID_AFR,2023/6/16,453611780
Africa,OWID_AFR,2023/6/17,453773630
Africa,OWID_AFR,2023/6/18,453935500
Africa,OWID_AFR,2023/6/19,454059040
Africa,OWID_AFR,2023/6/20,454182560
Africa,OWID_AFR,2023/6/21,454306080
Africa,OWID_AFR,2023/6/22,454429600
Africa,OWID_AFR,2023/6/23,454553100
Africa,OWID_AFR,2023/6/24,454676600
Africa,OWID_AFR,2023/6/25,454800130
Africa,OWID_AFR,2023/6/26,454909000
Africa,OWID_AFR,2023/6/27,455017860
Africa,OWID_AFR,2023/6/28,455126700
Africa,OWID_AFR,2023/6/29,455235550
Africa,OWID_AFR,2023/6/30,455344420
Africa,OWID_AFR,2023/7/1,455453280
Africa,OWID_AFR,2023/7/2,455562140
Africa,OWID_AFR,2023/7/3,455663840
Africa,OWID_AFR,2023/7/4,455765540
Africa,OWID_AFR,2023/7/5,455867230
Africa,OWID_AFR,2023/7/6,455968930
Africa,OWID_AFR,2023/7/7,456070620
Africa,OWID_AFR,2023/7/8,456172350
Africa,OWID_AFR,2023/7/9,456274050
Africa,OWID_AFR,2023/7/10,456375740
Africa,OWID_AFR,2023/7/11,456477440
Africa,OWID_AFR,2023/7/12,456579140
Africa,OWID_AFR,2023/7/13,456680830
Africa,OWID_AFR,2023/7/14,456782560
Africa,OWID_AFR,2023/7/15,456884260
Africa,OWID_AFR,2023/7/16,456985950
Africa,OWID_AFR,2023/7/17,457086270
Africa,OWID_AFR,2023/7/18,457186620
Africa,OWID_AFR,2023/7/19,457286940
Africa,OWID_AFR,2023/7/20,457387260
Africa,OWID_AFR,2023/7/21,457487600
Africa,OWID_AFR,2023/7/22,457587940
Africa,OWID_AFR,2023/7/23,457688260
Africa,OWID_AFR,2023/7/24,457754850
Africa,OWID_AFR,2023/7/25,457821440
Africa,OWID_AFR,2023/7/26,457880700
Africa,OWID_AFR,2023/7/27,457939940
Africa,OWID_AFR,2023/7/28,457999170
Africa,OWID_AFR,2023/7/29,458058430
Africa,OWID_AFR,2023/7/30,458117660
Africa,OWID_AFR,2023/7/31,458175650
Africa,OWID_AFR,2023/8/1,458233630
Africa,OWID_AFR,2023/8/2,458291620
Africa,OWID_AFR,2023/8/3,458349570
Africa,OWID_AFR,2023/8/4,458407550
Africa,OWID_AFR,2023/8/5,458465540
Africa,OWID_AFR,2023/8/6,458523520
Africa,OWID_AFR,2023/8/7,458589920
Africa,OWID_AFR,2023/8/8,458656350
Africa,OWID_AFR,2023/8/9,458722750
Africa,OWID_AFR,2023/8/10,458789150
Africa,OWID_AFR,2023/8/11,458855580
Africa,OWID_AFR,2023/8/12,458922000
Africa,OWID_AFR,2023/8/13,458988400
Africa,OWID_AFR,2023/8/14,459053340
Africa,OWID_AFR,2023/8/15,459118300
Africa,OWID_AFR,2023/8/16,459183260
Africa,OWID_AFR,2023/8/17,459248200
Africa,OWID_AFR,2023/8/18,459313150
Africa,OWID_AFR,2023/8/19,459378100
Africa,OWID_AFR,2023/8/20,459443040
Africa,OWID_AFR,2023/8/21,459505920
Africa,OWID_AFR,2023/8/22,459568770
Africa,OWID_AFR,2023/8/23,459631650
Africa,OWID_AFR,2023/8/24,459694500
Africa,OWID_AFR,2023/8/25,459757380
Africa,OWID_AFR,2023/8/26,459820220
Africa,OWID_AFR,2023/8/27,459883100
Africa,OWID_AFR,2023/8/28,459945950
Africa,OWID_AFR,2023/8/29,460008800
Africa,OWID_AFR,2023/8/30,460071680
Africa,OWID_AFR,2023/8/31,460134530
Africa,OWID_AFR,2023/9/1,460197400
Africa,OWID_AFR,2023/9/2,460260260
Africa,OWID_AFR,2023/9/3,460323140
Africa,OWID_AFR,2023/9/4,460386000
Africa,OWID_AFR,2023/9/5,460448860
Africa,OWID_AFR,2023/9/6,460511700
Africa,OWID_AFR,2023/9/7,460574600
Africa,OWID_AFR,2023/9/8,460637440
Africa,OWID_AFR,2023/9/9,460700320
Africa,OWID_AFR,2023/9/10,460763170
Africa,OWID_AFR,2023/9/11,460823800
Africa,OWID_AFR,2023/9/12,460884450
Africa,OWID_AFR,2023/9/13,460945100
Africa,OWID_AFR,2023/9/14,461005730
Africa,OWID_AFR,2023/9/15,461066370
Africa,OWID_AFR,2023/9/16,461127000
Africa,OWID_AFR,2023/9/17,461187650
Africa,OWID_AFR,2023/9/18,461271000
Africa,OWID_AFR,2023/9/19,461354370
Africa,OWID_AFR,2023/9/20,461437730
Africa,OWID_AFR,2023/9/21,461521100
Africa,OWID_AFR,2023/9/22,461604480
Africa,OWID_AFR,2023/9/23,461687840
Africa,OWID_AFR,2023/9/24,461771200
Africa,OWID_AFR,2023/9/25,461847360
Africa,OWID_AFR,2023/9/26,461923500
Africa,OWID_AFR,2023/9/27,461999650
Africa,OWID_AFR,2023/9/28,462075800
Africa,OWID_AFR,2023/9/29,462151970
Africa,OWID_AFR,2023/9/30,462228130
Africa,OWID_AFR,2023/10/1,462304260
Africa,OWID_AFR,2023/10/2,462331680
Africa,OWID_AFR,2023/10/3,462359100
Africa,OWID_AFR,2023/10/4,462386530
Africa,OWID_AFR,2023/10/5,462413920
Africa,OWID_AFR,2023/10/6,462441340
Africa,OWID_AFR,2023/10/7,462468770
Africa,OWID_AFR,2023/10/8,462496200
Africa,OWID_AFR,2023/10/9,462521900
Africa,OWID_AFR,2023/10/10,462547620
Africa,OWID_AFR,2023/10/11,462573340
Africa,OWID_AFR,2023/10/12,462599040
Africa,OWID_AFR,2023/10/13,462624770
Africa,OWID_AFR,2023/10/14,462650460
Africa,OWID_AFR,2023/10/15,462676200
Africa,OWID_AFR,2023/10/16,462700960
Africa,OWID_AFR,2023/10/17,462725730
Africa,OWID_AFR,2023/10/18,462750500
Africa,OWID_AFR,2023/10/19,462775260
Africa,OWID_AFR,2023/10/20,462800030
Africa,OWID_AFR,2023/10/21,462824800
Africa,OWID_AFR,2023/10/22,462849570
Africa,OWID_AFR,2023/10/23,462872030
Africa,OWID_AFR,2023/10/24,462894530
Africa,OWID_AFR,2023/10/25,462917020
Africa,OWID_AFR,2023/10/26,462939500
Africa,OWID_AFR,2023/10/27,462962000
Africa,OWID_AFR,2023/10/28,462984450
Africa,OWID_AFR,2023/10/29,463006940
Africa,OWID_AFR,2023/10/30,463029440
Africa,OWID_AFR,2023/10/31,463051900
Africa,OWID_AFR,2023/11/1,463074400
Africa,OWID_AFR,2023/11/2,463096900
Africa,OWID_AFR,2023/11/3,463119360
Africa,OWID_AFR,2023/11/4,463141860
Africa,OWID_AFR,2023/11/5,463164350
Africa,OWID_AFR,2023/11/6,463168200
Africa,OWID_AFR,2023/11/7,463172030
Africa,OWID_AFR,2023/11/8,463175870
Africa,OWID_AFR,2023/11/9,463179700
Africa,OWID_AFR,2023/11/10,463183550
Africa,OWID_AFR,2023/11/11,463187400
Africa,OWID_AFR,2023/11/12,463191230
Africa,OWID_AFR,2023/11/13,463195040
Africa,OWID_AFR,2023/11/14,463198880
Africa,OWID_AFR,2023/11/15,463202700
Africa,OWID_AFR,2023/11/16,463206500
Africa,OWID_AFR,2023/11/17,463210340
